image,modality,split
unlabeled_cell_00532.png,Brightfield,unlabeled
unlabeled_cell_00533.png,Brightfield,unlabeled
unlabeled_cell_00534.png,Brightfield,unlabeled
unlabeled_cell_00535.png,Brightfield,unlabeled
unlabeled_cell_00536.png,Brightfield,unlabeled
unlabeled_cell_00537.png,Brightfield,unlabeled
unlabeled_cell_00538.png,Brightfield,unlabeled
unlabeled_cell_00539.png,Brightfield,unlabeled
unlabeled_cell_00540.png,Brightfield,unlabeled
unlabeled_cell_00541.png,Brightfield,unlabeled
unlabeled_cell_00542.png,Brightfield,unlabeled
unlabeled_cell_00543.png,Brightfield,unlabeled
unlabeled_cell_00544.png,Brightfield,unlabeled
unlabeled_cell_00545.png,Brightfield,unlabeled
unlabeled_cell_00546.png,Brightfield,unlabeled
unlabeled_cell_00547.png,Brightfield,unlabeled
unlabeled_cell_00548.png,Brightfield,unlabeled
unlabeled_cell_00549.png,Brightfield,unlabeled
unlabeled_cell_00550.png,Brightfield,unlabeled
unlabeled_cell_00551.png,Brightfield,unlabeled
unlabeled_cell_00552.png,Brightfield,unlabeled
unlabeled_cell_00553.png,Brightfield,unlabeled
unlabeled_cell_00554.png,Brightfield,unlabeled
unlabeled_cell_00555.png,Brightfield,unlabeled
unlabeled_cell_00556.png,Brightfield,unlabeled
unlabeled_cell_00557.png,Brightfield,unlabeled
unlabeled_cell_00558.png,Brightfield,unlabeled
unlabeled_cell_00559.png,Brightfield,unlabeled
unlabeled_cell_00560.png,Brightfield,unlabeled
unlabeled_cell_00561.png,Brightfield,unlabeled
unlabeled_cell_00562.png,Brightfield,unlabeled
unlabeled_cell_00563.png,Brightfield,unlabeled
unlabeled_cell_00564.png,Brightfield,unlabeled
unlabeled_cell_00565.png,Brightfield,unlabeled
unlabeled_cell_00566.png,Brightfield,unlabeled
unlabeled_cell_00567.png,Brightfield,unlabeled
unlabeled_cell_00568.png,Brightfield,unlabeled
unlabeled_cell_00569.png,Brightfield,unlabeled
unlabeled_cell_00570.png,Brightfield,unlabeled
unlabeled_cell_00571.png,Brightfield,unlabeled
unlabeled_cell_00572.png,Brightfield,unlabeled
unlabeled_cell_00573.png,Brightfield,unlabeled
unlabeled_cell_00574.png,Brightfield,unlabeled
unlabeled_cell_00575.png,Brightfield,unlabeled
unlabeled_cell_00576.png,Brightfield,unlabeled
unlabeled_cell_00577.png,Brightfield,unlabeled
unlabeled_cell_00578.png,Brightfield,unlabeled
unlabeled_cell_00579.png,Brightfield,unlabeled
unlabeled_cell_00580.png,Brightfield,unlabeled
unlabeled_cell_00581.png,Brightfield,unlabeled
unlabeled_cell_00582.png,Brightfield,unlabeled
unlabeled_cell_00583.png,Brightfield,unlabeled
unlabeled_cell_00584.png,Brightfield,unlabeled
unlabeled_cell_00585.png,Brightfield,unlabeled
unlabeled_cell_00586.png,Brightfield,unlabeled
unlabeled_cell_00587.png,Brightfield,unlabeled
unlabeled_cell_00588.png,Brightfield,unlabeled
unlabeled_cell_00589.png,Brightfield,unlabeled
unlabeled_cell_00590.png,Brightfield,unlabeled
unlabeled_cell_00591.png,Brightfield,unlabeled
unlabeled_cell_00592.png,Brightfield,unlabeled
unlabeled_cell_00593.png,Brightfield,unlabeled
unlabeled_cell_00594.png,Brightfield,unlabeled
unlabeled_cell_00595.png,Brightfield,unlabeled
unlabeled_cell_00596.png,Brightfield,unlabeled
unlabeled_cell_00597.png,Brightfield,unlabeled
unlabeled_cell_00598.png,Brightfield,unlabeled
unlabeled_cell_00599.png,Brightfield,unlabeled
unlabeled_cell_00600.png,Brightfield,unlabeled
unlabeled_cell_00601.png,Brightfield,unlabeled
unlabeled_cell_00602.png,Brightfield,unlabeled
unlabeled_cell_00603.png,Brightfield,unlabeled
unlabeled_cell_00604.png,Brightfield,unlabeled
unlabeled_cell_00605.png,Brightfield,unlabeled
unlabeled_cell_00606.png,Brightfield,unlabeled
unlabeled_cell_00607.png,Brightfield,unlabeled
unlabeled_cell_00608.png,Brightfield,unlabeled
unlabeled_cell_00609.png,Brightfield,unlabeled
unlabeled_cell_00610.png,Brightfield,unlabeled
unlabeled_cell_00611.png,Brightfield,unlabeled
unlabeled_cell_00612.png,Brightfield,unlabeled
unlabeled_cell_00613.png,Brightfield,unlabeled
unlabeled_cell_00614.png,Brightfield,unlabeled
unlabeled_cell_00615.png,Brightfield,unlabeled
unlabeled_cell_00616.png,Brightfield,unlabeled
unlabeled_cell_00617.png,Brightfield,unlabeled
unlabeled_cell_00618.png,Brightfield,unlabeled
unlabeled_cell_00619.png,Brightfield,unlabeled
unlabeled_cell_00620.png,Brightfield,unlabeled
unlabeled_cell_00621.png,Brightfield,unlabeled
unlabeled_cell_00622.png,Brightfield,unlabeled
unlabeled_cell_00623.png,Brightfield,unlabeled
unlabeled_cell_00624.png,Brightfield,unlabeled
unlabeled_cell_00625.png,Brightfield,unlabeled
unlabeled_cell_00626.png,Brightfield,unlabeled
unlabeled_cell_00627.png,Brightfield,unlabeled
unlabeled_cell_00628.png,Brightfield,unlabeled
unlabeled_cell_00629.png,Brightfield,unlabeled
unlabeled_cell_00630.png,Brightfield,unlabeled
unlabeled_cell_00631.png,Brightfield,unlabeled
unlabeled_cell_00632.png,Brightfield,unlabeled
unlabeled_cell_00633.png,Brightfield,unlabeled
unlabeled_cell_00634.png,Brightfield,unlabeled
unlabeled_cell_00635.png,Brightfield,unlabeled
unlabeled_cell_00636.png,Brightfield,unlabeled
unlabeled_cell_00637.png,Brightfield,unlabeled
unlabeled_cell_00638.png,Brightfield,unlabeled
unlabeled_cell_00639.png,Brightfield,unlabeled
unlabeled_cell_00640.png,Brightfield,unlabeled
unlabeled_cell_00641.png,Brightfield,unlabeled
unlabeled_cell_00642.png,Brightfield,unlabeled
unlabeled_cell_00643.png,Brightfield,unlabeled
unlabeled_cell_00644.png,Brightfield,unlabeled
unlabeled_cell_00645.tif,DIC,unlabeled
unlabeled_cell_00646.tif,DIC,unlabeled
unlabeled_cell_00647.tif,DIC,unlabeled
unlabeled_cell_00648.tif,DIC,unlabeled
unlabeled_cell_00649.tif,DIC,unlabeled
unlabeled_cell_00650.tif,DIC,unlabeled
unlabeled_cell_00651.tif,DIC,unlabeled
unlabeled_cell_00652.tif,DIC,unlabeled
unlabeled_cell_00653.tif,DIC,unlabeled
unlabeled_cell_00654.tif,DIC,unlabeled
unlabeled_cell_00655.tif,DIC,unlabeled
unlabeled_cell_00656.tif,DIC,unlabeled
unlabeled_cell_00657.tif,DIC,unlabeled
unlabeled_cell_00658.tif,DIC,unlabeled
unlabeled_cell_00659.tif,DIC,unlabeled
unlabeled_cell_00660.tif,DIC,unlabeled
unlabeled_cell_00661.tif,DIC,unlabeled
unlabeled_cell_00662.tif,DIC,unlabeled
unlabeled_cell_00663.tif,DIC,unlabeled
unlabeled_cell_00664.tif,DIC,unlabeled
unlabeled_cell_00665.tif,DIC,unlabeled
unlabeled_cell_00666.tif,DIC,unlabeled
unlabeled_cell_00667.tif,DIC,unlabeled
unlabeled_cell_00668.tif,DIC,unlabeled
unlabeled_cell_00669.tif,DIC,unlabeled
unlabeled_cell_00670.tif,DIC,unlabeled
unlabeled_cell_00671.tif,DIC,unlabeled
unlabeled_cell_00672.tif,DIC,unlabeled
unlabeled_cell_00673.tif,DIC,unlabeled
unlabeled_cell_00674.tif,DIC,unlabeled
unlabeled_cell_00675.tif,DIC,unlabeled
unlabeled_cell_00676.tif,DIC,unlabeled
unlabeled_cell_00677.tif,DIC,unlabeled
unlabeled_cell_00678.tif,DIC,unlabeled
unlabeled_cell_00679.tif,DIC,unlabeled
unlabeled_cell_00680.tif,DIC,unlabeled
unlabeled_cell_00681.tif,DIC,unlabeled
unlabeled_cell_00682.tif,DIC,unlabeled
unlabeled_cell_00683.tif,DIC,unlabeled
unlabeled_cell_00684.tif,DIC,unlabeled
unlabeled_cell_00685.tif,DIC,unlabeled
unlabeled_cell_00686.tif,DIC,unlabeled
unlabeled_cell_00687.tif,DIC,unlabeled
unlabeled_cell_00688.tif,DIC,unlabeled
unlabeled_cell_00689.tif,DIC,unlabeled
unlabeled_cell_00690.tif,DIC,unlabeled
unlabeled_cell_00691.tif,DIC,unlabeled
unlabeled_cell_00692.tif,DIC,unlabeled
unlabeled_cell_00693.tif,DIC,unlabeled
unlabeled_cell_00694.tif,DIC,unlabeled
unlabeled_cell_00695.tif,DIC,unlabeled
unlabeled_cell_00696.tif,DIC,unlabeled
unlabeled_cell_00697.tif,DIC,unlabeled
unlabeled_cell_00698.tif,DIC,unlabeled
unlabeled_cell_00699.tif,DIC,unlabeled
unlabeled_cell_00700.tif,DIC,unlabeled
unlabeled_cell_00701.tif,DIC,unlabeled
unlabeled_cell_00702.tif,DIC,unlabeled
unlabeled_cell_00703.tif,DIC,unlabeled
unlabeled_cell_00704.tif,DIC,unlabeled
unlabeled_cell_00705.tif,DIC,unlabeled
unlabeled_cell_00706.tif,DIC,unlabeled
unlabeled_cell_00707.tif,DIC,unlabeled
unlabeled_cell_00708.tif,DIC,unlabeled
unlabeled_cell_00709.tif,DIC,unlabeled
unlabeled_cell_00710.tif,DIC,unlabeled
unlabeled_cell_00711.tif,DIC,unlabeled
unlabeled_cell_00712.tif,DIC,unlabeled
unlabeled_cell_00713.tif,DIC,unlabeled
unlabeled_cell_00714.tif,DIC,unlabeled
unlabeled_cell_00715.tif,DIC,unlabeled
unlabeled_cell_00716.tif,DIC,unlabeled
unlabeled_cell_00717.tif,DIC,unlabeled
unlabeled_cell_00718.tif,DIC,unlabeled
unlabeled_cell_00719.tif,DIC,unlabeled
unlabeled_cell_00720.tif,DIC,unlabeled
unlabeled_cell_00721.tif,DIC,unlabeled
unlabeled_cell_00722.tif,DIC,unlabeled
unlabeled_cell_00723.tif,DIC,unlabeled
unlabeled_cell_00724.tif,DIC,unlabeled
unlabeled_cell_00725.tif,DIC,unlabeled
unlabeled_cell_00726.tif,DIC,unlabeled
unlabeled_cell_00727.tif,DIC,unlabeled
unlabeled_cell_00728.tif,DIC,unlabeled
unlabeled_cell_00729.tif,DIC,unlabeled
unlabeled_cell_00730.tif,DIC,unlabeled
unlabeled_cell_00731.tif,DIC,unlabeled
unlabeled_cell_00732.tif,DIC,unlabeled
unlabeled_cell_00733.tif,DIC,unlabeled
unlabeled_cell_00734.tif,DIC,unlabeled
unlabeled_cell_00735.tif,DIC,unlabeled
unlabeled_cell_00736.tif,DIC,unlabeled
unlabeled_cell_00737.tif,DIC,unlabeled
unlabeled_cell_00738.tif,DIC,unlabeled
unlabeled_cell_00739.tif,DIC,unlabeled
unlabeled_cell_00740.tif,DIC,unlabeled
unlabeled_cell_00741.tif,DIC,unlabeled
unlabeled_cell_00742.tif,DIC,unlabeled
unlabeled_cell_00743.tif,DIC,unlabeled
unlabeled_cell_00744.tif,DIC,unlabeled
unlabeled_cell_00745.tif,DIC,unlabeled
unlabeled_cell_00746.tif,DIC,unlabeled
unlabeled_cell_00747.tif,DIC,unlabeled
unlabeled_cell_00748.tif,DIC,unlabeled
unlabeled_cell_00749.tif,DIC,unlabeled
unlabeled_cell_00750.tif,DIC,unlabeled
unlabeled_cell_00751.tif,DIC,unlabeled
unlabeled_cell_00752.tif,DIC,unlabeled
unlabeled_cell_00753.tif,DIC,unlabeled
unlabeled_cell_00754.tif,DIC,unlabeled
unlabeled_cell_00755.tif,DIC,unlabeled
unlabeled_cell_00756.tif,DIC,unlabeled
unlabeled_cell_00757.tif,DIC,unlabeled
unlabeled_cell_00758.tif,DIC,unlabeled
unlabeled_cell_00759.tif,DIC,unlabeled
unlabeled_cell_00760.tif,DIC,unlabeled
unlabeled_cell_00761.tif,DIC,unlabeled
unlabeled_cell_00762.tif,DIC,unlabeled
unlabeled_cell_00763.tif,DIC,unlabeled
unlabeled_cell_00764.tif,DIC,unlabeled
unlabeled_cell_00765.tif,DIC,unlabeled
unlabeled_cell_00766.tif,DIC,unlabeled
unlabeled_cell_00767.tif,DIC,unlabeled
unlabeled_cell_00768.tif,DIC,unlabeled
unlabeled_cell_00769.tif,DIC,unlabeled
unlabeled_cell_00770.tif,DIC,unlabeled
unlabeled_cell_00771.tif,DIC,unlabeled
unlabeled_cell_00772.tif,DIC,unlabeled
unlabeled_cell_00773.tif,DIC,unlabeled
unlabeled_cell_00774.tif,DIC,unlabeled
unlabeled_cell_00775.tif,DIC,unlabeled
unlabeled_cell_00776.tif,DIC,unlabeled
unlabeled_cell_00777.tif,DIC,unlabeled
unlabeled_cell_00778.tif,DIC,unlabeled
unlabeled_cell_00779.tif,DIC,unlabeled
unlabeled_cell_00780.tif,DIC,unlabeled
unlabeled_cell_00781.tif,DIC,unlabeled
unlabeled_cell_00782.tif,DIC,unlabeled
unlabeled_cell_00783.tif,DIC,unlabeled
unlabeled_cell_00784.tif,DIC,unlabeled
unlabeled_cell_00785.tif,DIC,unlabeled
unlabeled_cell_00786.tif,DIC,unlabeled
unlabeled_cell_00787.tif,DIC,unlabeled
unlabeled_cell_00788.tif,DIC,unlabeled
unlabeled_cell_00789.tif,DIC,unlabeled
unlabeled_cell_00790.tif,DIC,unlabeled
unlabeled_cell_00791.tif,DIC,unlabeled
unlabeled_cell_00792.tif,DIC,unlabeled
unlabeled_cell_00793.tif,DIC,unlabeled
unlabeled_cell_00794.tif,DIC,unlabeled
unlabeled_cell_00795.tif,DIC,unlabeled
unlabeled_cell_00796.tif,DIC,unlabeled
unlabeled_cell_00797.tif,DIC,unlabeled
unlabeled_cell_00798.tif,DIC,unlabeled
unlabeled_cell_00799.tif,DIC,unlabeled
unlabeled_cell_00800.tif,DIC,unlabeled
unlabeled_cell_00801.tif,DIC,unlabeled
unlabeled_cell_00802.tif,DIC,unlabeled
unlabeled_cell_00803.tif,DIC,unlabeled
unlabeled_cell_00804.tif,DIC,unlabeled
unlabeled_cell_00805.tif,DIC,unlabeled
unlabeled_cell_00806.tif,DIC,unlabeled
unlabeled_cell_00807.tif,DIC,unlabeled
unlabeled_cell_00808.tif,DIC,unlabeled
unlabeled_cell_00809.tif,DIC,unlabeled
unlabeled_cell_00810.tif,DIC,unlabeled
unlabeled_cell_00811.tif,DIC,unlabeled
unlabeled_cell_00812.tif,DIC,unlabeled
unlabeled_cell_00813.tif,DIC,unlabeled
unlabeled_cell_00814.tif,DIC,unlabeled
unlabeled_cell_00815.tif,DIC,unlabeled
unlabeled_cell_00816.tif,DIC,unlabeled
unlabeled_cell_00817.tif,DIC,unlabeled
unlabeled_cell_00818.tif,DIC,unlabeled
unlabeled_cell_00819.tif,DIC,unlabeled
unlabeled_cell_00820.tif,DIC,unlabeled
unlabeled_cell_00821.tif,DIC,unlabeled
unlabeled_cell_00822.tif,DIC,unlabeled
unlabeled_cell_00823.tif,DIC,unlabeled
unlabeled_cell_00824.tif,DIC,unlabeled
unlabeled_cell_00825.tif,DIC,unlabeled
unlabeled_cell_00826.tif,DIC,unlabeled
unlabeled_cell_00827.tif,DIC,unlabeled
unlabeled_cell_00828.tif,DIC,unlabeled
unlabeled_cell_00829.tif,DIC,unlabeled
unlabeled_cell_00830.tif,DIC,unlabeled
unlabeled_cell_00831.tif,DIC,unlabeled
unlabeled_cell_00832.tif,DIC,unlabeled
unlabeled_cell_00833.tif,DIC,unlabeled
unlabeled_cell_00834.tif,DIC,unlabeled
unlabeled_cell_00835.tif,DIC,unlabeled
unlabeled_cell_00836.tif,DIC,unlabeled
unlabeled_cell_00837.tif,DIC,unlabeled
unlabeled_cell_00838.tif,DIC,unlabeled
unlabeled_cell_00839.tif,DIC,unlabeled
unlabeled_cell_00840.tif,DIC,unlabeled
unlabeled_cell_00841.tif,DIC,unlabeled
unlabeled_cell_00842.tif,DIC,unlabeled
unlabeled_cell_00843.tif,DIC,unlabeled
unlabeled_cell_00844.tif,DIC,unlabeled
unlabeled_cell_00845.tif,DIC,unlabeled
unlabeled_cell_00846.tif,DIC,unlabeled
unlabeled_cell_00847.tif,DIC,unlabeled
unlabeled_cell_00848.tif,DIC,unlabeled
unlabeled_cell_00849.tif,DIC,unlabeled
unlabeled_cell_00850.tif,DIC,unlabeled
unlabeled_cell_00851.tif,DIC,unlabeled
unlabeled_cell_00852.tif,DIC,unlabeled
unlabeled_cell_00853.tif,DIC,unlabeled
unlabeled_cell_00854.tif,DIC,unlabeled
unlabeled_cell_00855.tif,DIC,unlabeled
unlabeled_cell_00856.tif,DIC,unlabeled
unlabeled_cell_00857.tif,DIC,unlabeled
unlabeled_cell_00858.tif,DIC,unlabeled
unlabeled_cell_00859.tif,DIC,unlabeled
unlabeled_cell_00860.tif,DIC,unlabeled
unlabeled_cell_00861.tif,DIC,unlabeled
unlabeled_cell_00862.tif,DIC,unlabeled
unlabeled_cell_00863.tif,DIC,unlabeled
unlabeled_cell_00864.tif,DIC,unlabeled
unlabeled_cell_00865.tif,DIC,unlabeled
unlabeled_cell_00866.tif,DIC,unlabeled
unlabeled_cell_00867.tif,DIC,unlabeled
unlabeled_cell_00868.tif,DIC,unlabeled
unlabeled_cell_00869.tif,DIC,unlabeled
unlabeled_cell_00870.tif,DIC,unlabeled
unlabeled_cell_00871.tif,DIC,unlabeled
unlabeled_cell_00872.tif,DIC,unlabeled
unlabeled_cell_00873.tif,DIC,unlabeled
unlabeled_cell_00874.tif,DIC,unlabeled
unlabeled_cell_00875.tif,DIC,unlabeled
unlabeled_cell_00876.tif,DIC,unlabeled
unlabeled_cell_00877.tif,DIC,unlabeled
unlabeled_cell_00878.tif,DIC,unlabeled
unlabeled_cell_00879.tif,DIC,unlabeled
unlabeled_cell_00880.tif,DIC,unlabeled
unlabeled_cell_00881.tif,DIC,unlabeled
unlabeled_cell_00882.tif,DIC,unlabeled
unlabeled_cell_00883.tif,DIC,unlabeled
unlabeled_cell_00884.tif,DIC,unlabeled
unlabeled_cell_00885.tif,DIC,unlabeled
unlabeled_cell_00886.tif,DIC,unlabeled
unlabeled_cell_00887.tif,DIC,unlabeled
unlabeled_cell_00888.tif,DIC,unlabeled
unlabeled_cell_00889.tif,DIC,unlabeled
unlabeled_cell_00890.tif,DIC,unlabeled
unlabeled_cell_00891.tif,DIC,unlabeled
unlabeled_cell_00892.tif,DIC,unlabeled
unlabeled_cell_00893.tif,DIC,unlabeled
unlabeled_cell_00894.tif,DIC,unlabeled
unlabeled_cell_00895.tif,DIC,unlabeled
unlabeled_cell_00896.tif,DIC,unlabeled
unlabeled_cell_00897.tif,DIC,unlabeled
unlabeled_cell_00898.tif,DIC,unlabeled
unlabeled_cell_00899.tif,DIC,unlabeled
unlabeled_cell_00900.tif,DIC,unlabeled
unlabeled_cell_00901.tif,DIC,unlabeled
unlabeled_cell_00902.tif,DIC,unlabeled
unlabeled_cell_00903.tif,DIC,unlabeled
unlabeled_cell_00904.tif,DIC,unlabeled
unlabeled_cell_00905.tif,DIC,unlabeled
unlabeled_cell_00906.tif,DIC,unlabeled
unlabeled_cell_00907.tif,DIC,unlabeled
unlabeled_cell_00908.tif,DIC,unlabeled
unlabeled_cell_00909.tif,DIC,unlabeled
unlabeled_cell_00910.tif,DIC,unlabeled
unlabeled_cell_00911.tif,DIC,unlabeled
unlabeled_cell_00912.tif,DIC,unlabeled
unlabeled_cell_00913.tif,DIC,unlabeled
unlabeled_cell_00914.tif,DIC,unlabeled
unlabeled_cell_00915.tif,DIC,unlabeled
unlabeled_cell_00916.tif,DIC,unlabeled
unlabeled_cell_00917.tif,DIC,unlabeled
unlabeled_cell_00918.tif,DIC,unlabeled
unlabeled_cell_00919.tif,DIC,unlabeled
unlabeled_cell_00920.tif,DIC,unlabeled
unlabeled_cell_00921.tif,DIC,unlabeled
unlabeled_cell_00922.tif,DIC,unlabeled
unlabeled_cell_00923.tif,DIC,unlabeled
unlabeled_cell_00924.tif,DIC,unlabeled
unlabeled_cell_00925.tif,DIC,unlabeled
unlabeled_cell_00926.tif,DIC,unlabeled
unlabeled_cell_00927.tif,DIC,unlabeled
unlabeled_cell_00928.tif,DIC,unlabeled
unlabeled_cell_00929.tif,DIC,unlabeled
unlabeled_cell_00930.tif,DIC,unlabeled
unlabeled_cell_00931.tif,DIC,unlabeled
unlabeled_cell_00932.tif,DIC,unlabeled
unlabeled_cell_00933.tif,DIC,unlabeled
unlabeled_cell_00934.tif,DIC,unlabeled
unlabeled_cell_00935.tif,DIC,unlabeled
unlabeled_cell_00936.tif,DIC,unlabeled
unlabeled_cell_00937.tif,DIC,unlabeled
unlabeled_cell_00938.tif,DIC,unlabeled
unlabeled_cell_00939.tif,DIC,unlabeled
unlabeled_cell_00940.tif,DIC,unlabeled
unlabeled_cell_00941.tif,DIC,unlabeled
unlabeled_cell_00942.tif,DIC,unlabeled
unlabeled_cell_00943.tif,DIC,unlabeled
unlabeled_cell_00944.tif,DIC,unlabeled
unlabeled_cell_00945.tif,DIC,unlabeled
unlabeled_cell_00946.tif,DIC,unlabeled
unlabeled_cell_00947.tif,DIC,unlabeled
unlabeled_cell_00948.tif,DIC,unlabeled
unlabeled_cell_00949.tif,DIC,unlabeled
unlabeled_cell_00950.tif,DIC,unlabeled
unlabeled_cell_00951.tif,DIC,unlabeled
unlabeled_cell_00952.tif,DIC,unlabeled
unlabeled_cell_00953.tif,DIC,unlabeled
unlabeled_cell_00954.tif,DIC,unlabeled
unlabeled_cell_00955.tif,DIC,unlabeled
unlabeled_cell_00956.tif,DIC,unlabeled
unlabeled_cell_00957.tif,DIC,unlabeled
unlabeled_cell_00958.tif,DIC,unlabeled
unlabeled_cell_00959.tif,DIC,unlabeled
unlabeled_cell_00960.tif,DIC,unlabeled
unlabeled_cell_00961.tif,DIC,unlabeled
unlabeled_cell_00962.tif,DIC,unlabeled
unlabeled_cell_00963.tif,DIC,unlabeled
unlabeled_cell_00964.tif,DIC,unlabeled
unlabeled_cell_00965.tif,DIC,unlabeled
unlabeled_cell_00966.tif,DIC,unlabeled
unlabeled_cell_00967.tif,DIC,unlabeled
unlabeled_cell_00968.tif,DIC,unlabeled
unlabeled_cell_00969.tif,DIC,unlabeled
unlabeled_cell_00970.tif,DIC,unlabeled
unlabeled_cell_00971.tif,DIC,unlabeled
unlabeled_cell_00972.tif,DIC,unlabeled
unlabeled_cell_00973.tif,DIC,unlabeled
unlabeled_cell_00974.tif,DIC,unlabeled
unlabeled_cell_00975.tif,DIC,unlabeled
unlabeled_cell_00976.tif,DIC,unlabeled
unlabeled_cell_00977.tif,DIC,unlabeled
unlabeled_cell_00978.tif,DIC,unlabeled
unlabeled_cell_00979.tif,DIC,unlabeled
unlabeled_cell_00980.tif,DIC,unlabeled
unlabeled_cell_00981.tif,DIC,unlabeled
unlabeled_cell_00982.tif,DIC,unlabeled
unlabeled_cell_00983.tif,DIC,unlabeled
unlabeled_cell_00984.tif,DIC,unlabeled
unlabeled_cell_00985.tif,DIC,unlabeled
unlabeled_cell_00986.tif,DIC,unlabeled
unlabeled_cell_00987.tif,DIC,unlabeled
unlabeled_cell_00988.tif,DIC,unlabeled
unlabeled_cell_00989.tif,DIC,unlabeled
unlabeled_cell_00990.tif,DIC,unlabeled
unlabeled_cell_00991.tif,DIC,unlabeled
unlabeled_cell_00992.tif,DIC,unlabeled
unlabeled_cell_00993.tif,DIC,unlabeled
unlabeled_cell_00994.tif,DIC,unlabeled
unlabeled_cell_00995.tif,DIC,unlabeled
unlabeled_cell_00996.tif,DIC,unlabeled
unlabeled_cell_00997.tif,DIC,unlabeled
unlabeled_cell_00998.tif,DIC,unlabeled
unlabeled_cell_00999.tif,DIC,unlabeled
unlabeled_cell_01000.tif,DIC,unlabeled
unlabeled_cell_01001.tif,DIC,unlabeled
unlabeled_cell_01002.tif,DIC,unlabeled
unlabeled_cell_01003.tif,DIC,unlabeled
unlabeled_cell_01004.tif,DIC,unlabeled
unlabeled_cell_01005.tif,DIC,unlabeled
unlabeled_cell_01006.tif,DIC,unlabeled
unlabeled_cell_01007.tif,DIC,unlabeled
unlabeled_cell_01008.tif,DIC,unlabeled
unlabeled_cell_01009.tif,DIC,unlabeled
unlabeled_cell_01010.tif,DIC,unlabeled
unlabeled_cell_01011.tif,DIC,unlabeled
unlabeled_cell_01012.tif,DIC,unlabeled
unlabeled_cell_01013.tif,DIC,unlabeled
unlabeled_cell_01014.tif,DIC,unlabeled
unlabeled_cell_01015.tif,DIC,unlabeled
unlabeled_cell_01016.tif,DIC,unlabeled
unlabeled_cell_01017.tif,DIC,unlabeled
unlabeled_cell_01018.tif,DIC,unlabeled
unlabeled_cell_01019.tif,DIC,unlabeled
unlabeled_cell_01020.tif,DIC,unlabeled
unlabeled_cell_01021.tif,DIC,unlabeled
unlabeled_cell_01022.tif,DIC,unlabeled
unlabeled_cell_01023.tif,DIC,unlabeled
unlabeled_cell_01024.tif,DIC,unlabeled
unlabeled_cell_01025.tif,DIC,unlabeled
unlabeled_cell_01026.tif,DIC,unlabeled
unlabeled_cell_01027.tif,DIC,unlabeled
unlabeled_cell_01028.tif,DIC,unlabeled
unlabeled_cell_01029.tif,DIC,unlabeled
unlabeled_cell_01030.tif,DIC,unlabeled
unlabeled_cell_01031.tif,DIC,unlabeled
unlabeled_cell_01032.tif,DIC,unlabeled
unlabeled_cell_01033.tif,DIC,unlabeled
unlabeled_cell_01034.tif,DIC,unlabeled
unlabeled_cell_01035.tif,DIC,unlabeled
unlabeled_cell_01036.tif,DIC,unlabeled
unlabeled_cell_01037.tif,DIC,unlabeled
unlabeled_cell_01038.tif,DIC,unlabeled
unlabeled_cell_01039.tif,DIC,unlabeled
unlabeled_cell_01040.tif,DIC,unlabeled
unlabeled_cell_01041.tif,DIC,unlabeled
unlabeled_cell_01042.tif,DIC,unlabeled
unlabeled_cell_01043.tif,DIC,unlabeled
unlabeled_cell_01044.tif,DIC,unlabeled
unlabeled_cell_01045.tif,DIC,unlabeled
unlabeled_cell_01046.tif,DIC,unlabeled
unlabeled_cell_01047.tif,DIC,unlabeled
unlabeled_cell_01048.tif,DIC,unlabeled
unlabeled_cell_01049.tif,DIC,unlabeled
unlabeled_cell_01050.tif,DIC,unlabeled
unlabeled_cell_01051.tif,DIC,unlabeled
unlabeled_cell_01052.tif,DIC,unlabeled
unlabeled_cell_01053.tif,DIC,unlabeled
unlabeled_cell_01054.tif,DIC,unlabeled
unlabeled_cell_01055.tif,DIC,unlabeled
unlabeled_cell_01056.tif,DIC,unlabeled
unlabeled_cell_01057.tif,DIC,unlabeled
unlabeled_cell_01058.tif,DIC,unlabeled
unlabeled_cell_01059.tif,DIC,unlabeled
unlabeled_cell_01060.tif,DIC,unlabeled
unlabeled_cell_01061.tif,DIC,unlabeled
unlabeled_cell_01062.tif,DIC,unlabeled
unlabeled_cell_01063.tif,DIC,unlabeled
unlabeled_cell_01064.tif,DIC,unlabeled
unlabeled_cell_01065.tif,DIC,unlabeled
unlabeled_cell_01066.tif,DIC,unlabeled
unlabeled_cell_01067.tif,DIC,unlabeled
unlabeled_cell_01068.tif,DIC,unlabeled
unlabeled_cell_01069.tif,DIC,unlabeled
unlabeled_cell_01070.tif,DIC,unlabeled
unlabeled_cell_01071.tif,DIC,unlabeled
unlabeled_cell_01072.tif,DIC,unlabeled
unlabeled_cell_01073.tif,DIC,unlabeled
unlabeled_cell_01074.tif,DIC,unlabeled
unlabeled_cell_01075.tif,DIC,unlabeled
unlabeled_cell_01076.tif,DIC,unlabeled
unlabeled_cell_01077.tif,DIC,unlabeled
unlabeled_cell_01078.tif,DIC,unlabeled
unlabeled_cell_01079.tif,DIC,unlabeled
unlabeled_cell_01080.tif,DIC,unlabeled
unlabeled_cell_01081.tif,DIC,unlabeled
unlabeled_cell_01082.tif,DIC,unlabeled
unlabeled_cell_01083.tif,DIC,unlabeled
unlabeled_cell_01084.tif,DIC,unlabeled
unlabeled_cell_01085.tif,DIC,unlabeled
unlabeled_cell_01086.tif,DIC,unlabeled
